Frequency (Hz)	Level (dB)
7118.041992	-88.980736
7118.408203	-89.061363
7118.774414	-89.416771
7119.140625	-90.889587
7119.506836	-88.606636
7119.873047	-89.288734
7120.239258	-89.769966
7120.605469	-88.948448
7120.971680	-89.926743
7121.337891	-90.460075
7121.704102	-89.241737
7122.070312	-91.893196
7122.436523	-91.669731
7122.802734	-90.417198
7123.168945	-91.138916
7123.535156	-89.559395
7123.901367	-88.295227
7124.267578	-87.427795
7124.633789	-88.849052
7125.000000	-90.079918
7125.366211	-88.032669
7125.732422	-89.147606
7126.098633	-92.913368
7126.464844	-92.064949
7126.831055	-90.411186
7127.197266	-90.526344
7127.563477	-90.776138
7127.929688	-87.741325
7128.295898	-87.518265
7128.662109	-89.487877
7129.028320	-87.403603
7129.394531	-86.397705
7129.760742	-88.083961
7130.126953	-89.041435
7130.493164	-89.946198
7130.859375	-90.303093
7131.225586	-89.337830
7131.591797	-89.318924
7131.958008	-88.000137
7132.324219	-89.382790
7132.690430	-89.241905
7133.056641	-88.131668
7133.422852	-87.730698
7133.789062	-87.714142
7134.155273	-88.533073
7134.521484	-90.847191
7134.887695	-90.520004
7135.253906	-89.802635
7135.620117	-90.664093
7135.986328	-90.963585
7136.352539	-90.567719
7136.718750	-89.984062
7137.084961	-89.560616
7137.451172	-88.645485
7137.817383	-87.739433
7138.183594	-89.006317
7138.549805	-88.860397
7138.916016	-86.990501
7139.282227	-88.133072
7139.648438	-90.020309
7140.014648	-90.334999
7140.380859	-90.249992
7140.747070	-91.042450
7141.113281	-91.070122
7141.479492	-89.030922
7141.845703	-87.869690
7142.211914	-89.381721
7142.578125	-88.634506
7142.944336	-89.296394
7143.310547	-89.239029
7143.676758	-87.091652
7144.042969	-88.256645
7144.409180	-88.285133
7144.775391	-87.386169
7145.141602	-87.939560
7145.507812	-88.724220
7145.874023	-88.611259
7146.240234	-88.028061
7146.606445	-87.441177
7146.972656	-89.426033
7147.338867	-86.842606
7147.705078	-85.369789
7148.071289	-87.630974
7148.437500	-87.635551
7148.803711	-86.632599
7149.169922	-88.660233
7149.536133	-92.311844
7149.902344	-90.697937
7150.268555	-88.548790
7150.634766	-89.118301
7151.000977	-89.387138
7151.367188	-86.304649
7151.733398	-85.809204
7152.099609	-88.490189
7152.465820	-87.603188
7152.832031	-87.011627
7153.198242	-89.096046
7153.564453	-89.315376
7153.930664	-88.494392
7154.296875	-87.627258
7154.663086	-87.618240
7155.029297	-87.683662
7155.395508	-86.789688
7155.761719	-87.138535
7156.127930	-88.515968
7156.494141	-87.345680
7156.860352	-87.496399
7157.226562	-87.786728
7157.592773	-87.235619
7157.958984	-86.580490
7158.325195	-86.841759
7158.691406	-88.040825
7159.057617	-88.635536
7159.423828	-88.922157
7159.790039	-89.549957
7160.156250	-89.517479
7160.522461	-89.222679
7160.888672	-88.451538
7161.254883	-86.790817
7161.621094	-87.170044
7161.987305	-87.693199
7162.353516	-88.809814
7162.719727	-90.569046
7163.085938	-91.223343
7163.452148	-88.864098
7163.818359	-88.533089
7164.184570	-88.921959
7164.550781	-89.040596
7164.916992	-87.971138
7165.283203	-87.307671
7165.649414	-87.496544
7166.015625	-88.167419
7166.381836	-88.273918
7166.748047	-89.183273
7167.114258	-88.810509
7167.480469	-87.490067
7167.846680	-88.070274
7168.212891	-87.781540
7168.579102	-88.387627
7168.945312	-89.191406
7169.311523	-88.572495
7169.677734	-89.157181
7170.043945	-89.231209
7170.410156	-88.900681
7170.776367	-89.782814
7171.142578	-89.464737
7171.508789	-87.831436
7171.875000	-88.314766
7172.241211	-89.921906
7172.607422	-90.347977
7172.973633	-91.095909
7173.339844	-90.722328
7173.706055	-89.734314
7174.072266	-86.628242
7174.438477	-87.229065
7174.804688	-89.962807
7175.170898	-88.281982
7175.537109	-88.293434
7175.903320	-91.920403
7176.269531	-92.770248
7176.635742	-92.522423
7177.001953	-92.956749
7177.368164	-91.080910
7177.734375	-88.323090
7178.100586	-86.948502
7178.466797	-88.898659
7178.833008	-90.242470
7179.199219	-89.651146
7179.565430	-89.347740
7179.931641	-89.524582
7180.297852	-89.999367
7180.664062	-91.280609
7181.030273	-90.917206
7181.396484	-89.270020
7181.762695	-89.431152
7182.128906	-90.304131
7182.495117	-91.599815
7182.861328	-89.502373
7183.227539	-89.641266
7183.593750	-88.519691
7183.959961	-86.855942
7184.326172	-88.197350
7184.692383	-90.616531
7185.058594	-88.669945
7185.424805	-89.036438
7185.791016	-92.849579
7186.157227	-92.742867
7186.523438	-91.419006
7186.889648	-90.564484
7187.255859	-89.879982
7187.622070	-88.392258
7187.988281	-87.164047
7188.354492	-89.343849
7188.720703	-91.962326
7189.086914	-90.159569
7189.453125	-89.596886
7189.819336	-88.536850
7190.185547	-89.361145
7190.551758	-89.552422
7190.917969	-88.815796
7191.284180	-89.160538
7191.650391	-89.346489
7192.016602	-89.835716
7192.382812	-90.934570
7192.749023	-89.300858
7193.115234	-91.297829
7193.481445	-88.294746
7193.847656	-87.754799
7194.213867	-89.778511
7194.580078	-91.242149
7194.946289	-90.778275
7195.312500	-89.982155
7195.678711	-89.955872
7196.044922	-90.790977
7196.411133	-88.711723
7196.777344	-87.233337
7197.143555	-89.130432
7197.509766	-87.711594
7197.875977	-87.144180
7198.242188	-89.076500
7198.608398	-90.010551
7198.974609	-89.610489
7199.340820	-91.111107
7199.707031	-90.661728
7200.073242	-89.131653
7200.439453	-87.994957
7200.805664	-88.070068
7201.171875	-88.068573
7201.538086	-87.682770
7201.904297	-88.913773
7202.270508	-91.124435
7202.636719	-90.898521
7203.002930	-90.618721
7203.369141	-89.611580
7203.735352	-88.996414
7204.101562	-88.986404
7204.467773	-88.740326
7204.833984	-89.755844
7205.200195	-90.531982
7205.566406	-87.636848
7205.932617	-87.891235
7206.298828	-87.416695
7206.665039	-88.457466
7207.031250	-88.637558
7207.397461	-88.520393
7207.763672	-87.895981
7208.129883	-88.301590
7208.496094	-88.368202
7208.862305	-90.708870
7209.228516	-90.355469
7209.594727	-89.839539
7209.960938	-88.678207
7210.327148	-86.642044
7210.693359	-86.670578
7211.059570	-87.808205
7211.425781	-88.225929
7211.791992	-89.855278
7212.158203	-91.486526
7212.524414	-90.624809
7212.890625	-90.431129
7213.256836	-90.671188
7213.623047	-90.130440
7213.989258	-87.530296
7214.355469	-87.413506
7214.721680	-88.414421
7215.087891	-87.924538
7215.454102	-87.131866
7215.820312	-88.269699
7216.186523	-88.162849
7216.552734	-87.802071
7216.918945	-89.504166
7217.285156	-90.517487
7217.651367	-90.541054
7218.017578	-89.507729
7218.383789	-89.518303
7218.750000	-89.170502
7219.116211	-88.278931
7219.482422	-88.473236
7219.848633	-88.547165
7220.214844	-88.173470
7220.581055	-88.931503
7220.947266	-89.365463
7221.313477	-87.602425
7221.679688	-88.666809
7222.045898	-90.560768
7222.412109	-89.461502
7222.778320	-87.647583
7223.144531	-87.892960
7223.510742	-89.073677
7223.876953	-87.490257
7224.243164	-87.146400
7224.609375	-89.718536
7224.975586	-88.874390
7225.341797	-87.263229
7225.708008	-88.363052
7226.074219	-90.341858
7226.440430	-88.570610
7226.806641	-87.668564
7227.172852	-88.469681
7227.539062	-89.316032
7227.905273	-87.431038
7228.271484	-87.351997
7228.637695	-88.835083
7229.003906	-89.212769
7229.370117	-89.813278
7229.736328	-90.274498
7230.102539	-88.592865
7230.468750	-87.561279
7230.834961	-87.013077
7231.201172	-87.981712
7231.567383	-87.414337
7231.933594	-86.488258
7232.299805	-88.754097
7232.666016	-89.534927
7233.032227	-89.214020
7233.398438	-89.929207
7233.764648	-88.905540
7234.130859	-88.091499
7234.497070	-90.881317
7234.863281	-89.432220
7235.229492	-87.468994
7235.595703	-87.916443
7235.961914	-87.520668
7236.328125	-87.247055
7236.694336	-87.575653
7237.060547	-88.125984
7237.426758	-88.492294
7237.792969	-87.466370
7238.159180	-88.306366
7238.525391	-89.437828
7238.891602	-88.102501
7239.257812	-87.439209
7239.624023	-88.624046
7239.990234	-88.797112
7240.356445	-90.258621
7240.722656	-89.662994
7241.088867	-90.016525
7241.455078	-90.800667
7241.821289	-88.291344
7242.187500	-87.528694
7242.553711	-87.295517
7242.919922	-86.445297
7243.286133	-87.518494
7243.652344	-87.653847
7244.018555	-88.285515
7244.384766	-88.811981
7244.750977	-89.863403
7245.117188	-90.853691
7245.483398	-92.742775
7245.849609	-91.548080
7246.215820	-91.298958
7246.582031	-90.445992
7246.948242	-88.365601
7247.314453	-87.161682
7247.680664	-86.289185
7248.046875	-87.324142
7248.413086	-88.291191
7248.779297	-88.819275
7249.145508	-88.008781
7249.511719	-87.238831
7249.877930	-87.130638
7250.244141	-89.133324
7250.610352	-90.454773
7250.976562	-90.434708
7251.342773	-88.098274
7251.708984	-85.764397
7252.075195	-87.197731
7252.441406	-88.360893
7252.807617	-89.006828
7253.173828	-89.248711
7253.540039	-89.654160
7253.906250	-89.326866
7254.272461	-89.247635
7254.638672	-88.382744
7255.004883	-88.360291
7255.371094	-88.871407
7255.737305	-88.316788
7256.103516	-86.058487
7256.469727	-83.513268
7256.835938	-83.336617
7257.202148	-83.249092
7257.568359	-82.693214
7257.934570	-81.998901
7258.300781	-81.234177
7258.666992	-81.036385
7259.033203	-80.090111
7259.399414	-78.451088
7259.765625	-77.387924
7260.131836	-76.786514
7260.498047	-76.885849
7260.864258	-77.914528
7261.230469	-78.956039
7261.596680	-81.132393
7261.962891	-83.042358
7262.329102	-85.114731
7262.695312	-85.594704
7263.061523	-84.873360
7263.427734	-83.697281
7263.793945	-82.675461
7264.160156	-82.897049
7264.526367	-84.399246
7264.892578	-85.923744
7265.258789	-85.506561
7265.625000	-87.359642
7265.991211	-90.020462
7266.357422	-89.230240
7266.723633	-88.235214
7267.089844	-88.144775
7267.456055	-89.627686
7267.822266	-89.439484
7268.188477	-88.270866
7268.554688	-86.204185
7268.920898	-84.368233
7269.287109	-85.682411
7269.653320	-86.981819
7270.019531	-85.552200
7270.385742	-82.776520
7270.751953	-82.029640
7271.118164	-85.215965
7271.484375	-85.519791
7271.850586	-82.369186
7272.216797	-82.469261
7272.583008	-83.915306
7272.949219	-85.239731
7273.315430	-83.756561
7273.681641	-82.480423
7274.047852	-82.501945
7274.414062	-83.456238
7274.780273	-85.484573
7275.146484	-84.940819
7275.512695	-81.349503
7275.878906	-80.179169
7276.245117	-81.960968
7276.611328	-83.850006
7276.977539	-84.888756
7277.343750	-84.997368
7277.709961	-85.102905
7278.076172	-89.229187
7278.442383	-91.740067
7278.808594	-89.879211
7279.174805	-86.767517
7279.541016	-85.422829
7279.907227	-87.836212
7280.273438	-93.951851
7280.639648	-90.110939
7281.005859	-87.242416
7281.372070	-85.583290
7281.738281	-85.458420
7282.104492	-86.549500
7282.470703	-89.810043
7282.836914	-91.206123
7283.203125	-90.017509
7283.569336	-87.741142
7283.935547	-86.545898
7284.301758	-87.574188
7284.667969	-86.722794
7285.034180	-82.985962
7285.400391	-79.500336
7285.766602	-77.407799
7286.132812	-77.510193
7286.499023	-78.685669
7286.865234	-78.574608
7287.231445	-77.941353
7287.597656	-77.545410
7287.963867	-78.154533
7288.330078	-79.785027
7288.696289	-82.612656
7289.062500	-86.278084
7289.428711	-93.902145
7289.794922	-88.544624
7290.161133	-84.232170
7290.527344	-82.134537
7290.893555	-81.419884
7291.259766	-81.624779
7291.625977	-84.246658
7291.992188	-85.999039
7292.358398	-84.284462
7292.724609	-84.365280
7293.090820	-87.032257
7293.457031	-88.331985
7293.823242	-90.562729
7294.189453	-88.838257
7294.555664	-85.936302
7294.921875	-84.520714
7295.288086	-83.734581
7295.654297	-83.845619
7296.020508	-85.034271
7296.386719	-87.193634
7296.752930	-87.540077
7297.119141	-85.543243
7297.485352	-82.926498
7297.851562	-82.146667
7298.217773	-83.073631
7298.583984	-84.529976
7298.950195	-86.144470
7299.316406	-87.177528
7299.682617	-85.489601
7300.048828	-83.596748
7300.415039	-83.020973
7300.781250	-84.250076
7301.147461	-85.723274
7301.513672	-86.832527
7301.879883	-87.687859
7302.246094	-90.084396
7302.612305	-92.671722
7302.978516	-90.665543
7303.344727	-88.260315
7303.710938	-87.088806
7304.077148	-88.295029
7304.443359	-89.315613
7304.809570	-88.697746
7305.175781	-90.186455
7305.541992	-89.751945
7305.908203	-90.632271
7306.274414	-92.187080
7306.640625	-91.368332
7307.006836	-90.326866
7307.373047	-89.088600
7307.739258	-88.635506
7308.105469	-90.580444
7308.471680	-91.261337
7308.837891	-90.311295
7309.204102	-91.865250
7309.570312	-94.478615
7309.936523	-91.135338
7310.302734	-88.431099
7310.668945	-89.991798
7311.035156	-91.527008
7311.401367	-89.630104
7311.767578	-90.334770
7312.133789	-92.489159
7312.500000	-94.777847
7312.866211	-94.063332
7313.232422	-91.513466
7313.598633	-91.376717
7313.964844	-90.928131
7314.331055	-88.047539
7314.697266	-90.423042
7315.063477	-92.580887
7315.429688	-92.181244
7315.795898	-92.569252
7316.162109	-91.996483
7316.528320	-92.726555
7316.894531	-91.740601
7317.260742	-89.114563
7317.626953	-90.112419
7317.993164	-91.284470
7318.359375	-89.479469
7318.725586	-91.312675
7319.091797	-92.706276
7319.458008	-93.127670
7319.824219	-90.756042
7320.190430	-89.706375
7320.556641	-91.518692
7320.922852	-90.396194
7321.289062	-88.723122
7321.655273	-90.969223
7322.021484	-93.916855
7322.387695	-93.169907
7322.753906	-91.474365
7323.120117	-92.671280
7323.486328	-93.288765
7323.852539	-89.838440
7324.218750	-90.126831
7324.584961	-92.824173
7324.951172	-91.508453
7325.317383	-91.668007
7325.683594	-94.511536
7326.049805	-95.220093
7326.416016	-92.089111
7326.782227	-90.367279
7327.148438	-90.426285
7327.514648	-91.017662
7327.880859	-89.366264
7328.247070	-90.265617
7328.613281	-89.228355
7328.979492	-90.058449
7329.345703	-88.318161
7329.711914	-88.623589
7330.078125	-87.579697
7330.444336	-87.156197
7330.810547	-85.259018
7331.176758	-86.675064
7331.542969	-87.474968
7331.909180	-85.184074
7332.275391	-83.874062
7332.641602	-83.813660
7333.007812	-85.285851
7333.374023	-84.711746
7333.740234	-83.416748
7334.106445	-82.923286
7334.472656	-84.145744
7334.838867	-84.540298
7335.205078	-85.481796
7335.571289	-85.501968
7335.937500	-87.208900
7336.303711	-86.619652
7336.669922	-86.784210
7337.036133	-87.174126
7337.402344	-88.470711
7337.768555	-89.374161
7338.134766	-90.047928
7338.500977	-91.339912
7338.867188	-90.088150
7339.233398	-91.042488
7339.599609	-91.797340
7339.965820	-91.408646
7340.332031	-88.380890
7340.698242	-86.834030
7341.064453	-87.725494
7341.430664	-87.026733
7341.796875	-87.118599
7342.163086	-86.826073
7342.529297	-87.574158
7342.895508	-88.270164
7343.261719	-88.107559
7343.627930	-88.668304
7343.994141	-89.701622
7344.360352	-90.283127
7344.726562	-90.785187
7345.092773	-88.809937
7345.458984	-88.262268
7345.825195	-85.249817
7346.191406	-84.532967
7346.557617	-82.554214
7346.923828	-82.646599
7347.290039	-83.705704
7347.656250	-84.615128
7348.022461	-86.795570
7348.388672	-88.523056
7348.754883	-88.721153
7349.121094	-86.193634
7349.487305	-84.450691
7349.853516	-83.575600
7350.219727	-83.518028
7350.585938	-84.558052
7350.952148	-85.997566
7351.318359	-88.312767
7351.684570	-89.864975
7352.050781	-91.897713
7352.416992	-90.477875
7352.783203	-89.532104
7353.149414	-88.937912
7353.515625	-88.763771
7353.881836	-88.498047
7354.248047	-89.175621
7354.614258	-90.784988
7354.980469	-90.227089
7355.346680	-88.258644
7355.712891	-90.201233
7356.079102	-88.879692
7356.445312	-90.534233
7356.811523	-90.576439
7357.177734	-89.840607
7357.543945	-89.992279
7357.910156	-89.756119
7358.276367	-89.759399
7358.642578	-90.496651
7359.008789	-89.017311
7359.375000	-87.860031
7359.741211	-87.927055
7360.107422	-88.856995
7360.473633	-89.932724
7360.839844	-90.693886
7361.206055	-90.927849
7361.572266	-89.347504
7361.938477	-90.318520
7362.304688	-90.517868
7362.670898	-91.612686
7363.037109	-90.229645
7363.403320	-89.245789
7363.769531	-90.698433
7364.135742	-89.399750
7364.501953	-89.277962
7364.868164	-89.195038
7365.234375	-89.954506
7365.600586	-90.001785
7365.966797	-89.569969
7366.333008	-89.208519
7366.699219	-88.639267
7367.065430	-87.461617
7367.431641	-89.757339
7367.797852	-90.267975
7368.164062	-90.485390
7368.530273	-89.346573
7368.896484	-90.527122
7369.262695	-90.848404
7369.628906	-91.151169
7369.995117	-88.030281
7370.361328	-89.194748
7370.727539	-90.109406
7371.093750	-91.948158
7371.459961	-89.675606
7371.826172	-91.040726
7372.192383	-89.327293
7372.558594	-91.160858
7372.924805	-91.782173
7373.291016	-92.462326
7373.657227	-89.718964
7374.023438	-88.249123
7374.389648	-89.797951
7374.755859	-92.617516
7375.122070	-93.174438
7375.488281	-92.873802
7375.854492	-90.724869
7376.220703	-90.737022
7376.586914	-90.422501
7376.953125	-89.867935
7377.319336	-91.725136
7377.685547	-89.893921
7378.051758	-88.589272
7378.417969	-90.178062
7378.784180	-91.204773
7379.150391	-90.038551
7379.516602	-90.047066
7379.882812	-88.805748
7380.249023	-90.453278
7380.615234	-90.687813
7380.981445	-90.184563
7381.347656	-91.758820
7381.713867	-91.841728
7382.080078	-90.389565
7382.446289	-89.623451
7382.812500	-88.722412
7383.178711	-92.224876
7383.544922	-89.337532
7383.911133	-89.149323
7384.277344	-90.314827
7384.643555	-90.953880
7385.009766	-90.409721
7385.375977	-92.754967
7385.742188	-93.363243
7386.108398	-93.246086
7386.474609	-88.883202
7386.840820	-90.319923
7387.207031	-91.628624
7387.573242	-88.821014
7387.939453	-88.735786
7388.305664	-91.207558
7388.671875	-91.625328
7389.038086	-92.772675
7389.404297	-91.529770
7389.770508	-92.447929
7390.136719	-89.011139
7390.502930	-88.133331
7390.869141	-88.997612
7391.235352	-89.460098
7391.601562	-88.856468
7391.967773	-89.964844
7392.333984	-91.965088
7392.700195	-92.296654
7393.066406	-89.919373
7393.432617	-89.171043
7393.798828	-88.942482
7394.165039	-88.963905
7394.531250	-89.397446
7394.897461	-89.848610
7395.263672	-91.229568
7395.629883	-89.638542
7395.996094	-89.878235
7396.362305	-89.187691
7396.728516	-91.575264
7397.094727	-90.969193
7397.460938	-89.328156
7397.827148	-90.442352
7398.193359	-91.646538
7398.559570	-89.905998
7398.925781	-89.550171
7399.291992	-90.982346
7399.658203	-92.506279
7400.024414	-89.610687
7400.390625	-88.763206
7400.756836	-89.766510
7401.123047	-89.158653
7401.489258	-89.256538
7401.855469	-91.181969
7402.221680	-92.022812
7402.587891	-90.326561
7402.954102	-89.683174
7403.320312	-91.036072
7403.686523	-91.652802
7404.052734	-88.825233
7404.418945	-90.357834
7404.785156	-91.572601
7405.151367	-93.648293
7405.517578	-91.709618
7405.883789	-91.623817
7406.250000	-91.053436
7406.616211	-89.917030
7406.982422	-89.157791
7407.348633	-89.946548
7407.714844	-90.154785
